Ticker,CEO,Year,Age,dominant_gender,dominant_race,dominant_emotion,Woman,Man,asian,indian,black,white,middle eastern,latino hispanic,angry,disgust,fear,happy,sad,surprise,neutral
FTNT,Ken Xie,2013,48,Man,asian,fear,0.19809674,99.801895,74.2405,8.456761,3.3436344,2.9868455,0.60715836,10.365103,1.080809,0.022780387,76.84023,0.34220588,20.229801,0.08621083,1.3979607
FTNT,Ken Xie,2014,25,Man,asian,happy,0.0076101315,99.99239,96.56894,0.8033383,0.23625356,0.3736435,0.010035596,2.00778,1.8838625,8.79931,20.45243,66.4232,0.048535436,1.9023906,0.49027494
FTNT,Ken Xie,2015,27,Man,asian,sad,0.18322487,99.81677,99.09278,0.19181827,0.05008878,0.028177503,0.00037678776,0.6367546,3.902474,0.0064097485,1.6148098,0.0004588429,94.135216,0.0010397923,0.3395956
FTNT,Ken Xie,2016,31,Man,asian,neutral,0.083402626,99.9166,97.25539,1.1413846,0.07228703,0.21612501,0.004487213,1.310316,12.083717,0.43613657,0.06379816,16.263947,4.1429696,0.09994496,66.90949
FTNT,Ken Xie,2017,23,Man,asian,fear,0.11454396,99.88545,99.98637,4.57677e-09,0.013626717,3.9962706e-06,1.0607472e-07,1.2318557e-06,0.03900989,1.2141824e-05,50.01113,0.07924237,44.0322,0.030406818,5.8080044
FTNT,Ken Xie,2019,28,Man,asian,angry,0.08171433,99.91829,99.85958,0.038660392,0.00048710176,0.015623665,1.1087445e-05,0.08564052,97.63768,0.00031338682,2.1645873,0.05777318,0.13190392,0.00038271045,0.0073600616
FFIV,John McAdam,2010,31,Man,asian,happy,0.051741496,99.94825,38.761127,9.471231,2.9909868,7.9219327,3.2907596,37.56396,1.03183365e-05,2.219653e-10,1.7523106e-06,99.710075,0.00042119974,0.0042448975,0.28524834
FFIV,John McAdam,2011,34,Man,middle eastern,happy,0.0485228,99.951485,1.5159162,7.6661186,0.47762194,25.581852,40.88587,23.872623,2.2667455e-05,2.1380044e-06,0.0018837324,97.924965,0.004083887,0.0013066438,2.0677402
FFIV,John McAdam,2012,30,Man,white,neutral,0.021739949,99.978264,1.5849376,0.15751942,0.041473065,82.43886,3.5088732,12.268339,0.026445337,9.992502e-07,0.06869021,0.17812128,0.53482044,0.061901215,99.13003
FFIV,John McAdam,2013,31,Man,asian,happy,0.051741496,99.94825,38.761127,9.471231,2.9909868,7.9219327,3.2907596,37.56396,1.03183365e-05,2.219653e-10,1.7523106e-06,99.710075,0.00042119974,0.0042448975,0.28524834
FFIV,John McAdam,2014,25,Man,latino hispanic,happy,0.035870496,99.96413,10.787289,4.158042,0.7098712,8.090802,1.7120961,74.5419,7.4139905e-10,8.151954e-21,6.298196e-11,99.99722,1.1227124e-07,1.2538796e-10,0.0027830312
FFIV,John McAdam,2015,26,Man,latino hispanic,happy,0.13706225,99.862946,6.562069,3.483157,1.1461415,35.990856,9.614597,43.203182,7.9999805e-11,1.3329191e-17,6.4906525e-11,99.956604,3.1951057e-09,2.1619571e-06,0.043400884
FFIV,John McAdam,2016,39,Man,white,happy,0.17772117,99.82227,0.0070629185,0.016549375,0.0010521093,92.00098,3.5292666,4.445099,3.1738574e-09,1.2513808e-16,5.431653e-10,99.738495,1.3463833e-07,0.00017603402,0.26132703
ANET,Jayshree Ullal,2010,36,Man,middle eastern,fear,11.00249,88.997505,5.143057,10.568855,1.5822891,28.964603,34.803352,18.937845,0.08624654,4.77429e-12,76.731255,6.5057548e-06,20.919207,0.031494584,2.231797
ANET,Jayshree Ullal,2011,33,Woman,indian,happy,91.587036,8.412963,5.3735757,57.445538,1.7690016,6.006348,11.999231,17.406311,1.14095e-05,5.2064183e-11,5.4093914e-07,96.15625,0.0002677939,0.012241582,3.8312345
ANET,Jayshree Ullal,2012,33,Woman,indian,happy,91.81853,8.181475,3.3833601,71.972725,1.097967,3.0549123,5.695499,14.795534,1.9613235e-05,1.5768176e-10,1.1435319e-06,95.99139,0.00037549686,0.0127138095,3.9955046
ANET,Jayshree Ullal,2014,35,Man,indian,happy,3.1446383,96.85536,4.0742445,50.462048,3.1092072,4.94896,7.333561,30.071985,0.09763503,0.00031615308,0.03977246,98.72862,1.110447,0.005389952,0.017820248
ANET,Jayshree Ullal,2015,28,Man,latino hispanic,happy,0.58142287,99.41857,3.7710538,27.364515,1.6722767,6.8441963,6.812083,53.535877,4.5665502e-10,3.351952e-17,2.8000524e-09,99.99921,1.0168782e-08,8.443312e-06,0.0007871076
ANET,Jayshree Ullal,2016,38,Woman,indian,happy,99.975174,0.024822086,0.026594749,86.43888,0.027082246,1.2751371,4.4382243,7.7940845,6.3015295e-06,1.734532e-14,3.0885559e-09,99.98959,1.7139037e-05,1.507862e-06,0.010384845
ANET,Jayshree Ullal,2017,40,Man,white,surprise,5.9556127,94.04439,2.005013,0.0088792555,0.000926702,92.19337,2.2315373,3.5602722,0.7221425,0.0006956148,20.34469,0.38604784,5.7799315,69.81274,2.9537604
ANET,Jayshree Ullal,2018,28,Man,middle eastern,surprise,2.2134411,97.78656,2.5007288e-05,0.0046358,6.1665824e-06,34.474564,65.44189,0.078878716,0.4898423,3.7327477e-06,38.15851,0.2548372,0.009740083,61.079384,0.0076907314
ANET,Jayshree Ullal,2019,36,Woman,indian,happy,55.836273,44.163723,0.015823543,95.86461,0.028581558,0.15984696,0.3055046,3.6256375,0.2021247,4.0237504e-05,0.10767257,99.418274,0.21127227,0.056657113,0.003966566
MSI,Greg Brown,2010,45,Man,middle eastern,happy,0.18756151,99.81244,8.22146,9.799482,4.01487,25.981724,27.44207,24.540396,0.0005981612,2.163547e-13,1.2834502e-08,99.823685,1.2162984e-05,1.471608e-06,0.17570826
MSI,Greg Brown,2011,38,Man,white,happy,0.04503568,99.954956,0.32345593,0.69500613,0.019282432,68.28856,18.669405,12.004291,0.040246665,6.57529e-08,1.8956664e-05,99.59722,0.011825701,1.7477361e-05,0.35067362
MSI,Greg Brown,2012,40,Man,white,happy,0.3450041,99.655,12.796347,8.19129,2.6371098,33.755985,24.333355,18.28591,4.3351255e-14,5.7962626e-36,2.8559032e-22,100.0,2.1243168e-17,7.948052e-18,2.173711e-13
MSI,Greg Brown,2013,45,Man,white,happy,0.080257826,99.91974,8.938234,7.853242,2.3613687,32.052963,20.962034,27.832157,1.01402255e-10,6.448756e-29,6.744064e-17,100.0,3.2944833e-13,7.5866094e-16,3.977039e-08
MSI,Greg Brown,2014,40,Man,white,happy,0.02287951,99.97712,15.212446,10.775222,4.408263,23.648268,22.545467,23.41033,5.694244e-07,1.7701022e-14,3.4141458e-08,99.862816,0.0002949641,9.200523e-08,0.13689916
MSI,Greg Brown,2015,48,Man,white,neutral,0.018454527,99.98155,2.7547536,2.2991467,0.27222177,54.865402,27.060148,12.748329,3.7803707,0.00032379804,0.2198676,1.0323052,0.5443362,2.9582903e-05,94.42277
MSI,Greg Brown,2016,48,Man,white,fear,0.23652823,99.76347,1.7543935,6.603395,0.81112134,42.190395,33.676723,14.963971,1.1064252,3.3867565e-07,95.13263,0.047103968,1.4464564,0.00457485,2.262809
MSI,Greg Brown,2017,25,Man,white,fear,6.8490148,93.15099,5.045342,5.172163,0.48675644,60.926086,16.68131,11.688346,0.040309988,1.35641085e-05,99.44772,0.1828172,0.26952502,0.023046026,0.036572717
MSI,Greg Brown,2018,41,Man,white,fear,0.5564631,99.44353,0.40198043,0.10598356,0.017714046,90.3987,3.1928706,5.882762,1.48785,0.00013703408,95.95752,0.1380138,0.57144165,1.1831466,0.6618925
MSI,Greg Brown,2019,48,Man,latino hispanic,happy,0.1321865,99.86781,4.859131,21.052015,2.4409454,21.244463,21.847342,28.556099,6.3033023e-10,8.5852057e-19,3.0843883e-11,100.0,1.1212214e-08,9.2981144e-15,1.8082064e-08
WDC,John Coyne,2010,39,Man,white,happy,0.0055553205,99.994446,0.0011086966,0.0006272612,4.808034e-06,99.49819,0.25934312,0.24071573,5.5309377,0.08984261,5.1779804,56.596462,11.096925,0.9625702,20.545286
WDC,John Coyne,2011,45,Man,white,neutral,0.08561396,99.91438,0.0010918896,6.726227e-05,5.1470624e-06,99.85731,0.10766373,0.0338699,0.03487413,8.3024576e-10,0.00014574209,25.473251,0.09950118,4.4221792e-06,74.39223
WDC,Stephen Milligan,2012,28,Man,white,happy,0.1136876,99.88631,5.2115006e-08,2.9079661e-08,1.6515057e-10,99.99731,0.001528509,0.001167346,7.837132e-11,1.1335532e-23,6.5897247e-16,99.99998,8.0135865e-13,1.4855799e-09,2.9174593e-05
WDC,Stephen Milligan,2013,36,Man,white,happy,0.037436992,99.962555,5.809853e-14,7.31819e-15,1.4981134e-18,100.0,2.2598346e-07,1.9365886e-07,1.086836e-05,1.5652477e-15,1.5957097e-10,99.99593,1.7544197e-07,5.013494e-08,0.0040566595
WDC,Stephen Milligan,2014,34,Man,white,happy,0.37317455,99.62683,3.9047148e-08,9.540649e-09,3.982801e-11,99.99748,0.0014833249,0.0010293905,9.859895e-08,1.6564078e-14,5.229362e-09,99.96317,4.6323257e-07,0.00018433583,0.036639426
WDC,Stephen Milligan,2015,42,Man,white,surprise,0.37735504,99.62264,1.1689572,2.3754158,0.28827763,61.36852,20.953508,13.845323,14.676076,0.3481108,30.584309,0.5663292,1.1490892,51.720665,0.95541924
WDC,Stephen Milligan,2016,39,Man,white,happy,0.02787003,99.97212,9.755853e-10,1.2989821e-09,5.596624e-13,99.99765,0.0015879062,0.00076695014,2.3165347e-21,0.0,1.6980638e-26,100.0,1.9235202e-18,1.7122215e-29,1.2825648e-12
WDC,Stephen Milligan,2017,23,Man,white,happy,0.03215889,99.967834,3.033608e-13,3.3679148e-14,1.1702628e-17,100.0,6.900159e-07,1.1951936e-06,7.002468e-20,0.0,2.9414096e-26,100.0,1.0138042e-21,1.9272167e-16,3.8326084e-10
WDC,Stephen Milligan,2018,39,Man,white,happy,0.05179958,99.9482,1.153525e-08,2.8842075e-08,1.2285611e-11,99.98947,0.007459754,0.0030580917,1.9556626e-16,1.3749618e-32,7.575955e-19,100.0,3.7642104e-14,4.739939e-25,7.04125e-10
WDC,Stephen Milligan,2019,39,Man,white,happy,0.025460826,99.97454,4.9426313e-10,3.7161232e-09,1.5083416e-12,99.99615,0.0026671065,0.0011901653,2.096046e-10,2.8047833e-28,2.6679905e-16,100.0,1.403721e-13,3.494592e-21,7.491833e-12
STX,Stephen J. Luczo,2010,34,Man,white,angry,0.14411432,99.85588,0.05063847,0.14590631,0.009670431,89.97386,5.8178906,4.0020294,63.334324,0.050068922,3.1911037,0.024587424,33.069016,0.0016965679,0.32920882
STX,Stephen J. Luczo,2011,34,Man,white,angry,0.14411432,99.85588,0.05063847,0.14590631,0.009670431,89.97386,5.8178906,4.0020294,63.334324,0.050068922,3.1911037,0.024587424,33.069016,0.0016965679,0.32920882
STX,Stephen J. Luczo,2012,25,Man,white,happy,0.010051502,99.98995,0.00043563542,0.0011990542,9.782335e-06,97.78154,1.0124018,1.2044138,0.16477935,7.136456e-05,0.0094831195,80.08223,0.13508193,0.28160113,19.326754
STX,Stephen J. Luczo,2013,34,Man,white,angry,0.19294673,99.80705,0.053176608,0.092927836,0.00603129,90.70798,4.4783177,4.6615715,65.11885,0.2539438,3.3676836,0.002425677,31.044182,0.0017953785,0.21110965
STX,Stephen J. Luczo,2014,35,Man,white,angry,0.047225356,99.95278,0.038782492,0.05822722,0.0047535547,92.68992,3.7739265,3.434391,97.67981,0.00011804398,0.26231945,0.0054411707,2.0314097,1.6255963e-05,0.020883415
STX,Stephen J. Luczo,2015,34,Man,white,angry,0.14411432,99.85588,0.05063847,0.14590631,0.009670431,89.97386,5.8178906,4.0020294,63.334324,0.050068922,3.1911037,0.024587424,33.069016,0.0016965679,0.32920882
STX,Stephen J. Luczo,2016,34,Man,white,angry,0.14411432,99.85588,0.05063847,0.14590631,0.009670431,89.97386,5.8178906,4.0020294,63.334324,0.050068922,3.1911037,0.024587424,33.069016,0.0016965679,0.32920882
STX,Stephen J. Luczo,2017,31,Man,white,happy,0.012865614,99.98714,5.869578e-07,9.17615e-07,2.3037718e-09,99.95065,0.020522999,0.028827334,0.022346556,4.7172816e-10,0.015931923,99.02853,0.0013604643,0.23799619,0.69384205
STX,David Mosley,2018,46,Man,white,happy,0.030118352,99.96989,0.00010297787,0.00012134338,9.095985e-07,99.84044,0.11273521,0.046589438,1.940611e-05,3.8566333e-12,2.3825996e-06,99.94105,8.0108175e-06,0.0008182298,0.0581038
STX,David Mosley,2019,47,Man,white,fear,0.00046699352,99.999535,0.0003853694,0.0037435535,9.406599e-05,97.43359,1.4254606,1.1367126,10.389461,0.011604982,37.247303,6.924294,22.146263,3.6544416,19.626633
XLNX,Moshe Gavrielov,2010,46,Man,white,happy,0.1630015,99.837,5.9177142e-12,1.26388275e-11,4.860162e-16,99.99995,3.9984887e-05,1.4267591e-05,0.002089827,4.94083e-10,9.52504e-07,95.507835,0.007255237,3.3758765e-06,4.482814
XLNX,Moshe Gavrielov,2011,33,Man,white,happy,0.16385253,99.83614,0.41556218,0.21148312,0.01879106,82.470215,8.758475,8.125476,0.004203306,2.3890616e-08,0.00025144187,99.69652,0.0041962047,0.025266757,0.26956964
XLNX,Moshe Gavrielov,2012,32,Man,white,happy,0.16210999,99.83789,0.5613844,0.57632047,0.067642175,71.39238,13.890739,13.511541,0.009839106,2.2964247e-07,0.004169884,99.47591,0.00992496,0.110171914,0.38999128
XLNX,Moshe Gavrielov,2013,41,Man,white,happy,0.0018712142,99.99813,0.08938474,0.18380184,0.01948543,84.34123,6.607537,8.758557,1.4626956e-06,8.990237e-11,1.4117981e-05,99.83571,1.1885764e-05,0.009344841,0.15490709
XLNX,Moshe Gavrielov,2014,46,Man,white,happy,0.1630015,99.837,5.9177142e-12,1.26388275e-11,4.860162e-16,99.99995,3.9984887e-05,1.4267591e-05,0.002089827,4.94083e-10,9.52504e-07,95.507835,0.007255237,3.3758765e-06,4.482814
XLNX,Moshe Gavrielov,2015,46,Man,white,happy,0.1630015,99.837,5.9177142e-12,1.26388275e-11,4.860162e-16,99.99995,3.9984887e-05,1.4267591e-05,0.002089827,4.94083e-10,9.52504e-07,95.507835,0.007255237,3.3758765e-06,4.482814
XLNX,Moshe Gavrielov,2016,40,Man,white,happy,0.23112416,99.768875,0.0034046764,0.0016471307,2.0150026e-05,98.62665,0.6767487,0.6915349,0.0010752401,5.1294086e-07,0.0126733575,99.7385,0.0043889647,0.0015672576,0.2417837
XLNX,Victor Peng,2017,25,Man,asian,happy,0.035993304,99.96401,99.9996,2.5328045e-05,7.522367e-10,5.086985e-05,1.0917822e-11,0.00030998953,0.004516527,2.7042774e-06,0.012627075,69.77824,0.27623063,0.07854084,29.849846
XLNX,Victor Peng,2018,42,Man,asian,happy,0.0024830226,99.99752,79.69828,6.358383,2.3071296,3.4371393,0.4743867,7.724679,0.00026142987,3.3308923e-05,0.0041450583,94.61677,0.040539354,0.0044671632,5.333791
XLNX,Victor Peng,2019,37,Man,asian,sad,0.0029694627,99.99703,38.739777,11.697939,3.0852711,10.184539,4.977472,31.315004,29.072277,3.4074055e-06,0.27388728,0.18104976,57.54946,0.0010219619,12.922299
NLOK,Enrique Salem,2011,39,Man,white,happy,0.0033805242,99.99661,3.2266,1.9438818,0.4382886,66.813286,13.616455,13.961493,1.1201091e-07,6.388572e-19,1.6379456e-10,99.97355,5.971852e-08,9.397449e-07,0.026455093
NLOK,Steve Bennett,2012,38,Man,white,happy,0.0019085587,99.99809,1.1429583,0.9306916,0.071100846,75.87371,14.782423,7.1991177,7.0025308e-06,1.8712423e-12,1.1513263e-06,99.977486,9.37709e-06,0.0012910566,0.021208026
NLOK,Steve Bennett,2013,38,Man,white,happy,0.0019085587,99.99809,1.1429583,0.9306916,0.071100846,75.87371,14.782423,7.1991177,7.0025308e-06,1.8712423e-12,1.1513263e-06,99.977486,9.37709e-06,0.0012910566,0.021208026
NLOK,Michael A. Brown,2014,26,Man,latino hispanic,happy,0.014038249,99.985954,4.9051414,12.303567,2.2269807,16.9709,12.484897,51.108517,1.1105924e-05,7.340274e-08,5.3769858e-05,98.16798,0.00038336788,0.029016526,1.8025662
NLOK,Michael A. Brown,2015,26,Man,latino hispanic,happy,0.014038249,99.985954,4.9051414,12.303567,2.2269807,16.9709,12.484897,51.108517,1.1105924e-05,7.340274e-08,5.3769858e-05,98.16798,0.00038336788,0.029016526,1.8025662
NLOK,Greg Clark,2016,36,Man,white,happy,2.1304514,97.869545,0.007813789,0.029698186,0.0012598903,85.20615,8.154063,6.6010184,3.9264814e-06,5.1661664e-10,3.0634576e-06,99.90615,6.2631436e-05,4.346252e-06,0.093768455
NLOK,Greg Clark,2017,35,Man,white,happy,0.07366795,99.92634,0.59360445,0.21856697,0.020118048,81.658,6.5707154,10.939,6.230877e-06,9.214786e-14,2.5301776e-09,91.697266,5.9399255e-05,1.9576355e-06,8.302669
NLOK,Greg Clark,2018,34,Man,white,happy,1.0131558,98.98684,0.5199802,0.70130515,0.05252205,64.43073,14.777533,19.517937,2.1244093e-06,1.7302074e-15,3.674003e-11,97.58869,2.7153854e-05,1.8432377e-07,2.41128
NLOK,Richard Hill (interim),2019,35,Man,white,neutral,0.26611987,99.73389,6.1493335,5.3247814,1.1406702,35.993095,20.350176,31.041946,1.8830752,0.0037347926,2.2660952,20.557095,5.1644135,0.12137963,70.0042
AKAM,Paul Sagan,2010,33,Man,latino hispanic,neutral,0.0014753931,99.99852,2.4919696,9.697139,1.8918734,26.476187,29.11419,30.32864,0.16797487,5.1985065e-09,0.04006916,0.14377125,4.115823,1.5367785e-05,95.53235
AKAM,Paul Sagan,2012,36,Man,white,happy,0.00048061053,99.99953,0.13254158,0.46339738,0.04534552,74.22455,16.781359,8.352802,7.32724,4.370625e-06,0.8424798,91.82813,0.0020795306,1.2776766e-07,6.4526575e-05
AKAM,Tom Leighton,2013,25,Man,white,happy,0.20276988,99.79723,1.0097537e-17,7.826496e-19,7.4789706e-23,100.0,6.1648566e-09,4.200148e-09,1.2483505e-05,9.517403e-12,2.490796e-06,99.93565,2.2634196e-05,0.000154138,0.06414282
AKAM,Tom Leighton,2014,29,Man,white,neutral,0.22089626,99.779106,4.4206216e-09,1.5237908e-10,3.639987e-14,99.999985,4.5715537e-06,7.862127e-06,0.13317405,1.4910789e-05,0.5030454,40.498318,0.19734965,0.000106327854,58.66799
AKAM,Tom Leighton,2015,49,Man,white,neutral,0.242373,99.75763,0.0036223566,0.00045723654,1.0889165e-05,99.57678,0.13626142,0.28286538,1.0057247,3.7386108e-06,3.295874,0.2671144,42.485,0.14806673,52.798225
AKAM,Tom Leighton,2016,31,Man,white,happy,0.01675252,99.98324,0.07599107,0.033063475,0.0011216153,94.972145,2.4282105,2.4894729,0.122866206,2.7284452e-07,0.006498553,80.16183,0.033294603,0.005473854,19.670044
AKAM,Tom Leighton,2017,32,Man,white,happy,14.025185,85.974815,4.4637084,0.30172983,0.17376953,87.73214,3.4314737,3.8971753,2.0497982e-06,3.7076496e-14,2.6253133e-07,99.98709,9.929363e-06,0.0009186795,0.011985766
AKAM,Tom Leighton,2018,34,Man,white,happy,5.1657763,94.83423,0.002920523,0.044287715,0.006903329,87.97653,10.169986,1.7993731,0.062069755,1.03171494e-07,0.08880481,99.63502,0.19789198,1.6652425e-07,0.016211674
AKAM,Tom Leighton,2019,42,Man,white,sad,0.05999077,99.94002,1.3902112e-09,5.044607e-09,1.7713544e-12,99.99572,0.0010528661,0.0032273943,11.003718,0.0012513581,32.580395,0.040210668,49.51923,0.43022272,6.4249763
VRSN,Jim Bidzos,2010,47,Man,middle eastern,neutral,0.00849514,99.9915,0.07289613,8.1915,0.27667683,10.12938,73.70985,7.6197057,28.065704,0.000101908416,4.0662055,0.110914804,23.108437,0.00011689853,44.64852
VRSN,Jim Bidzos,2012,30,Man,white,fear,0.0028348498,99.99716,0.1343259,1.9550437,0.09000494,43.95953,30.134483,23.726616,0.008429456,0.055868242,64.14437,33.713383,1.4859056,1.3901592e-05,0.59203714
VRSN,Jim Bidzos,2013,50,Man,white,neutral,0.0020137853,99.997986,0.2946933,2.487579,0.09475874,51.396973,33.129417,12.596578,1.4395128,6.8603435e-06,0.015583291,0.14353968,2.8105724,0.00022085528,95.59056
VRSN,Jim Bidzos,2014,49,Man,white,neutral,0.0023381598,99.997665,0.08264666,1.3805375,0.0351395,50.26668,38.10973,10.125267,1.5427941,0.00022002976,0.007534374,9.692161,3.1228788,0.0071302187,85.62729
VRSN,Jim Bidzos,2015,46,Man,middle eastern,neutral,0.0011882485,99.99881,0.9236611,3.3929927,0.27403626,34.75501,37.66007,22.994228,0.035140697,3.5093453e-05,0.002921879,12.720715,0.6280224,0.0037421791,86.60942
VRSN,Jim Bidzos,2016,46,Man,middle eastern,neutral,0.0011882485,99.99881,0.9236611,3.3929927,0.27403626,34.75501,37.66007,22.994228,0.035140697,3.5093453e-05,0.002921879,12.720715,0.6280224,0.0037421791,86.60942
VRSN,Jim Bidzos,2017,44,Man,middle eastern,neutral,0.015159888,99.98483,0.04154768,4.491476,0.07716949,10.703432,74.892,9.79438,0.07421187,6.477719e-07,0.004336015,20.94308,0.40869784,0.0027535348,78.56692
VRSN,Jim Bidzos,2018,34,Man,latino hispanic,neutral,0.0029216264,99.99708,6.0955553,9.461902,2.5367017,20.11715,30.877525,30.911163,4.816348,0.0016783292,0.0003495579,0.0012637813,2.437381,0.0020539113,92.74093
VRSN,Jim Bidzos,2019,46,Man,middle eastern,neutral,0.0011882485,99.99881,0.9236611,3.3929927,0.27403626,34.75501,37.66007,22.994228,0.035140697,3.5093453e-05,0.002921879,12.720715,0.6280224,0.0037421791,86.60942
KEYS,Ron Nersesian,2014,45,Man,asian,fear,1.327871,98.67213,36.934273,5.5197024,1.4388449,30.424225,9.774534,15.908413,4.0707254,0.037049733,56.911762,0.4428726,19.386433,0.23519148,18.915962
KEYS,Ron Nersesian,2015,43,Man,white,happy,0.05956341,99.94043,0.23707286,0.089559235,0.0029015269,92.121475,3.382571,4.1664214,0.0014604583,1.9960694e-06,0.007974801,92.607834,0.124894604,0.12836733,7.1294756
KEYS,Ron Nersesian,2016,38,Man,white,happy,0.063564755,99.93643,20.681404,0.73859787,0.27595466,61.53081,5.0203867,11.752848,8.748638e-05,2.0385013e-07,0.0048175626,94.72472,0.0009723713,0.04871341,5.2206945
KEYS,Ron Nersesian,2017,33,Man,white,neutral,0.1233294,99.87668,0.0011666317,0.0019529094,4.9207e-05,98.42128,0.85480857,0.7207429,0.39692312,3.0207837e-06,0.6597863,4.079241,0.89437217,0.0066816933,93.96299
KEYS,Ron Nersesian,2018,43,Man,white,happy,0.05956341,99.94043,0.23707286,0.089559235,0.0029015269,92.121475,3.382571,4.1664214,0.0014604583,1.9960694e-06,0.007974801,92.607834,0.124894604,0.12836733,7.1294756
KEYS,Ron Nersesian,2019,60,Man,white,angry,0.6039305,99.39607,28.438112,2.1011865,0.3657941,45.859184,7.0869207,16.14881,38.273556,1.8266577e-05,4.0213313,36.66386,2.0052645,0.5341541,18.501818
IT,Gene Hall,2010,41,Man,white,happy,0.5506939,99.44931,36.480743,0.43884423,0.22970822,53.051716,2.306768,7.4922256,0.2233922,0.0012998083,2.2244644,94.14909,2.1725457,0.02274393,1.2064612
IT,Gene Hall,2011,29,Man,white,happy,0.0020077222,99.998,17.27129,1.835246,3.3816214,35.625767,6.628272,35.257805,8.741624e-06,5.5494163e-14,1.4162705e-07,99.46941,0.00045687816,0.0003110861,0.52980727
IT,Gene Hall,2012,41,Man,white,happy,0.5506939,99.44931,36.480743,0.43884423,0.22970822,53.051716,2.306768,7.4922256,0.2233922,0.0012998083,2.2244644,94.14909,2.1725457,0.02274393,1.2064612
IT,Gene Hall,2013,41,Man,white,happy,0.5506939,99.44931,36.480743,0.43884423,0.22970822,53.051716,2.306768,7.4922256,0.2233922,0.0012998083,2.2244644,94.14909,2.1725457,0.02274393,1.2064612
IT,Gene Hall,2014,33,Man,asian,happy,0.16816077,99.83184,54.425007,1.7306064,0.97526926,18.393301,2.8236964,21.652115,0.0033445344,1.1152624e-06,0.0042325915,93.64695,0.21121916,0.0016341422,6.132619
IT,Gene Hall,2015,33,Man,asian,happy,0.12427458,99.875725,56.157505,2.0893805,1.1234859,15.290583,2.9996662,22.339384,0.011594428,2.7576076e-05,0.084983446,99.539764,0.05669003,0.0029291438,0.30401078
IT,Gene Hall,2016,41,Man,white,happy,0.5506939,99.44931,36.480743,0.43884423,0.22970822,53.051716,2.306768,7.4922256,0.2233922,0.0012998083,2.2244644,94.14909,2.1725457,0.02274393,1.2064612
IT,Gene Hall,2017,46,Man,asian,sad,0.16849636,99.83151,56.02849,4.6408315,2.844093,13.328357,3.6405551,19.51767,22.798792,0.004940406,3.0803452,1.7568939,68.838135,0.0010346818,3.5198596
IT,Gene Hall,2018,44,Man,asian,fear,0.1520431,99.84795,45.559998,18.017382,19.592997,2.1178448,0.78568476,13.926093,0.7668196,5.926104e-06,32.07988,5.901551,22.720425,13.094263,25.437054
IT,Gene Hall,2019,36,Man,asian,happy,0.046030678,99.95397,76.892975,0.8488539,3.1832423,3.0792542,0.43198752,15.563696,0.00013543709,7.1804135e-10,1.855872e-06,95.43887,0.0014824856,0.00417528,4.555334
EPAM,Arkadiy Dobkin,2010,45,Man,white,happy,0.0030494463,99.99695,0.39472544,2.006233,0.17121057,54.78187,30.163399,12.482561,2.9455125e-06,3.4255304e-15,1.3661638e-06,99.9999,6.5134174e-09,2.442816e-05,6.440802e-05
EPAM,Arkadiy Dobkin,2011,45,Man,white,happy,0.0030494463,99.99695,0.39472544,2.006233,0.17121057,54.78187,30.163399,12.482561,2.9455125e-06,3.4255304e-15,1.3661638e-06,99.9999,6.5134174e-09,2.442816e-05,6.440802e-05
EPAM,Arkadiy Dobkin,2012,41,Man,white,neutral,0.002389501,99.99762,0.05897163,0.7995753,0.033282816,62.590828,27.839571,8.677778,2.8619022,6.0687456e-05,4.8722305,0.2359084,15.897838,0.086938106,76.04513
EPAM,Arkadiy Dobkin,2013,47,Man,white,angry,0.07353703,99.92647,20.141722,7.8445053,2.4066236,31.859854,21.716019,16.031275,63.214222,0.10329378,27.696962,0.7362429,1.0655509,6.433281,0.7504487
EPAM,Arkadiy Dobkin,2014,45,Man,white,happy,0.0030494463,99.99695,0.39472544,2.006233,0.17121057,54.78187,30.163399,12.482561,2.9455125e-06,3.4255304e-15,1.3661638e-06,99.9999,6.5134174e-09,2.442816e-05,6.440802e-05
EPAM,Arkadiy Dobkin,2015,43,Man,white,neutral,0.002045101,99.99795,0.07650402,1.0770137,0.04301831,61.2254,28.667198,8.910865,1.16837,1.5881594e-06,3.4765713,0.0651123,5.9778237,0.054696225,89.25743
EPAM,Arkadiy Dobkin,2016,50,Man,middle eastern,neutral,0.003002156,99.996994,5.6969023,8.616779,2.2856333,27.300907,31.719738,24.380043,13.425614,3.5875544e-07,0.092961624,1.5409025,13.519804,0.005040702,71.41567
EPAM,Arkadiy Dobkin,2017,34,Man,middle eastern,angry,0.020081222,99.97992,0.09728914,21.923618,0.10559135,6.4075494,67.50613,3.9598212,65.668106,2.418474e-06,0.025316231,27.29395,3.732845,3.336509e-05,3.2797396
EPAM,Arkadiy Dobkin,2018,43,Man,middle eastern,happy,0.007383955,99.99262,2.391109,9.163289,1.9292685,22.814636,45.792847,17.90885,0.29745567,1.4143004e-11,0.14924467,99.35569,0.00093555916,0.0010461551,0.19561748
EPAM,Arkadiy Dobkin,2019,50,Man,middle eastern,neutral,0.0026291613,99.99737,4.3641496,9.934403,2.0898855,24.897774,35.379166,23.33463,8.778914,2.0581541e-07,0.17443924,1.5766342,7.8818746,0.009356183,81.57878
