CEO,Year,Ticker,Company,mean_daily_return,final_year_cum_ret_daily,final_tenure_cum_ret_daily,year_cum_ret_overall,tenure_cum_ret_overall
Jack Prim,2012,JKHY,"Jack Henry & Associates, Inc.",0.0007177552457505252,1.183233397411067,1.7164406250091835,1.183233397411067,4.1107750713287246
Jack Prim,2013,JKHY,"Jack Henry & Associates, Inc.",0.0017335221480813498,1.5304965675412352,2.6270064849648915,1.5304965675412352,4.1107750713287246
Jack Prim,2014,JKHY,"Jack Henry & Associates, Inc.",0.00029889308686113054,1.0653488450823019,2.798678324781062,1.0653488450823019,4.1107750713287246
Jack Prim,2015,JKHY,"Jack Henry & Associates, Inc.",0.0010166519138343321,1.2746729161077353,3.567399461496184,1.2746729161077353,4.1107750713287246
Jack Prim,2016,JKHY,"Jack Henry & Associates, Inc.",0.00061851883196948,1.152317007303869,4.1107750713287246,1.152317007303869,4.1107750713287246
Jayshree Ullal,2010,ANET,"Arista Networks, Inc.",,,,1.0,3.693272816051126
Jayshree Ullal,2011,ANET,"Arista Networks, Inc.",,,,1.0,3.693272816051126
Jayshree Ullal,2012,ANET,"Arista Networks, Inc.",,,,1.0,3.693272816051126
Jayshree Ullal,2013,ANET,"Arista Networks, Inc.",,,,1.0,3.693272816051126
Jayshree Ullal,2014,ANET,"Arista Networks, Inc.",0.0014192451870121113,1.104727242209694,1.104727242209694,1.104727242209694,3.693272816051126
Jayshree Ullal,2015,ANET,"Arista Networks, Inc.",0.0012703497412348513,1.2811059659016533,1.4152726606889183,1.2811059659016533,3.693272816051126
Jayshree Ullal,2016,ANET,"Arista Networks, Inc.",0.0011588315248676395,1.2431911767185067,1.759454484419385,1.2431911767185067,3.693272816051126
Jayshree Ullal,2017,ANET,"Arista Networks, Inc.",0.003871515932841974,2.4344322620986105,4.283272760564623,2.4344322620986105,3.693272816051126
Jayshree Ullal,2018,ANET,"Arista Networks, Inc.",2.870540914666326e-05,0.8943882982874957,3.8309090354225757,0.8943882982874957,3.693272816051126
Jayshree Ullal,2019,ANET,"Arista Networks, Inc.",0.00024284739357837196,0.9640721776218647,3.693272816051126,0.9640721776218647,3.693272816051126
Jeff Storey,2018,LUMN,"Lumen Technologies, Inc.",0.0003549405640193024,1.0199533765481525,1.0199533765481525,1.0199533765481525,0.9586205837970344
Jeff Storey,2019,LUMN,"Lumen Technologies, Inc.",5.9564060450039615e-05,0.9398670623958442,0.9586205837970344,0.9398670623958442,0.9586205837970344
Jensen Huang,2010,NVDA,NVIDIA Corporation,-0.00035733687077523196,0.8328826387700843,0.8328826387700843,0.8328826387700843,13.643419068314184
Jensen Huang,2011,NVDA,NVIDIA Corporation,0.00023330068918569154,0.9000002786046101,0.7495946069380169,0.9000002786046101,13.643419068314184
Jensen Huang,2012,NVDA,NVIDIA Corporation,-0.000264711892970912,0.890266683626834,0.6673391047832686,0.890266683626834,13.643419068314184
Jensen Huang,2013,NVDA,NVIDIA Corporation,0.0012402738188084547,1.3352375563524947,0.8910562355292724,1.3352375563524947,13.643419068314184
Jensen Huang,2014,NVDA,NVIDIA Corporation,0.0010864180851053583,1.2739581561060478,1.1351683588016708,1.2739581561060478,13.643419068314184
Jensen Huang,2015,NVDA,NVIDIA Corporation,0.002269557326925235,1.6711555691446491,1.8970429247282032,1.6711555691446491,13.643419068314184
Jensen Huang,2016,NVDA,NVIDIA Corporation,0.005117224300788383,3.269602018253451,6.202575375404761,3.269602018253451,13.643419068314184
Jensen Huang,2017,NVDA,NVIDIA Corporation,0.002705848730866938,1.8198796497417487,11.2879407016884,1.8198796497417487,13.643419068314184
Jensen Huang,2018,NVDA,NVIDIA Corporation,-0.0009733685315880594,0.6918474020029424,7.809532448426395,0.6918474020029424,13.643419068314184
Jensen Huang,2019,NVDA,NVIDIA Corporation,0.0025542385200440316,1.747021240825155,13.643419068314184,1.747021240825155,13.643419068314184
Jerald Fishman,2010,ADI,"Analog Devices, Inc.",0.0009753977096963254,1.223493556983789,1.223493556983789,1.223493556983789,1.447853334759102
Jerald Fishman,2011,ADI,"Analog Devices, Inc.",8.470843400171368e-05,0.9758653559730185,1.1939649755166801,0.9758653559730185,1.447853334759102
Jerald Fishman,2012,ADI,"Analog Devices, Inc.",0.0008489027508344921,1.2126430544016182,1.447853334759102,1.2126430544016182,1.447853334759102
Jim Bidzos,2010,VRSN,"VeriSign, Inc.",0.0015621543809734672,1.4370168676027306,1.4370168676027306,1.4370168676027306,9.15508382239766
Jim Bidzos,2011,VRSN,"VeriSign, Inc.",0.0008829865741061318,1.1832182475326098,1.7003045797597003,1.1832182475326098,9.15508382239766
Jim Bidzos,2012,VRSN,"VeriSign, Inc.",0.0005464001936914343,1.0867862534936954,1.8478676440352146,1.0867862534936954,9.15508382239766
Jim Bidzos,2013,VRSN,"VeriSign, Inc.",0.001770474001127856,1.5399277825037718,2.8455827234396187,1.5399277825037718,9.15508382239766
Jim Bidzos,2014,VRSN,"VeriSign, Inc.",-8.29873644811234e-05,0.9534961667296095,2.713252218911677,0.9534961667296095,9.15508382239766
Jim Bidzos,2015,VRSN,"VeriSign, Inc.",0.0017855263926947465,1.5326315340365222,4.158415910498593,1.5326315340365222,9.15508382239766
Jim Bidzos,2016,VRSN,"VeriSign, Inc.",-0.00042173213932951274,0.8707646465894033,3.621001560677053,0.8707646465894033,9.15508382239766
Jim Bidzos,2017,VRSN,"VeriSign, Inc.",0.0016635793075258003,1.5044039047348314,5.447448886933471,1.5044039047348314,9.15508382239766
Jim Bidzos,2018,VRSN,"VeriSign, Inc.",0.00121318073090185,1.2957881715343058,7.058739832726113,1.2957881715343058,9.15508382239766
Jim Bidzos,2019,VRSN,"VeriSign, Inc.",0.0011223740933472962,1.2969855865706177,9.15508382239766,1.2969855865706177,9.15508382239766
John A. Edwardson,2010,CDW,CDW Corporation,,,,1.0,1.0
John A. Edwardson,2011,CDW,CDW Corporation,,,,1.0,1.0
John A. Edwardson,2012,CDW,CDW Corporation,,,,1.0,1.0
John Ambroseo,2010,COHR,Coherent Corp.,0.0016889954797871672,1.4415423143754187,1.4415423143754187,1.4415423143754187,2.101368226110008
John Ambroseo,2011,COHR,Coherent Corp.,-0.0002697808936454679,0.7920621384224936,1.1417910881507054,0.7920621384224936,2.101368226110008
John Ambroseo,2012,COHR,Coherent Corp.,0.00015742401278604311,0.9929193320373897,1.1337064445728418,0.9929193320373897,2.101368226110008
John Ambroseo,2013,COHR,Coherent Corp.,3.422934724610867e-05,0.9643445071392167,1.0932835825321496,0.9643445071392167,2.101368226110008
John Ambroseo,2014,COHR,Coherent Corp.,-0.0008391062258377303,0.7764504936159693,0.848880577319323,0.7764504936159693,2.101368226110008
John Ambroseo,2015,COHR,Coherent Corp.,0.001407244097510228,1.3597069585809103,1.154228827985264,1.3597069585809103,2.101368226110008
John Ambroseo,2016,COHR,Coherent Corp.,0.0020776737397989135,1.5975215771389424,1.843905457662255,1.5975215771389424,2.101368226110008
John Ambroseo,2017,COHR,Coherent Corp.,0.0022175393627580278,1.583473907824173,2.919776180702771,1.583473907824173,2.101368226110008
John Ambroseo,2018,COHR,Coherent Corp.,-0.0008576482188800679,0.69137377118203,2.0186566690599412,0.69137377118203,2.101368226110008
John Ambroseo,2019,COHR,Coherent Corp.,0.0005100476300314991,1.040973563418579,2.101368226110008,1.040973563418579,2.101368226110008
John Coyne,2010,WDC,Western Digital Corporation,-0.0008078861706300993,0.7490056223203139,0.7490056223203139,0.7490056223203139,0.683826872574833
John Coyne,2011,WDC,Western Digital Corporation,8.236013600724737e-05,0.9129796255152711,0.683826872574833,0.9129796255152711,0.683826872574833
John Donahoe,2017,NOW,"ServiceNow, Inc.",0.0023568064723789683,1.753968332161315,1.753968332161315,1.753968332161315,3.804277797824531
John Donahoe,2018,NOW,"ServiceNow, Inc.",0.0015339243484646327,1.3655188579277935,2.395076833774433,1.3655188579277935,3.804277797824531
John Donahoe,2019,NOW,"ServiceNow, Inc.",0.002093959124630951,1.5883740112960472,3.804277797824531,1.5883740112960472,3.804277797824531
John Donahoe (under eBay),2010,PYPL,"PayPal Holdings, Inc.",,,,1.0,1.0
John Donahoe (under eBay),2011,PYPL,"PayPal Holdings, Inc.",,,,1.0,1.0
John Donahoe (under eBay),2012,PYPL,"PayPal Holdings, Inc.",,,,1.0,1.0
John Donahoe (under eBay),2013,PYPL,"PayPal Holdings, Inc.",,,,1.0,1.0
John Donahoe (under eBay),2014,PYPL,"PayPal Holdings, Inc.",,,,1.0,1.0
John Jumper,2010,LDOS,"Leidos Holdings, Inc.",-0.0006660242101343865,0.8299320946274409,0.8299320946274409,0.8299320946274409,1.1273825408481242
John Jumper,2011,LDOS,"Leidos Holdings, Inc.",-0.0008406609367290767,0.7749051812904418,0.6431186802460339,0.7749051812904418,1.1273825408481242
John Jumper,2012,LDOS,"Leidos Holdings, Inc.",-0.000112877161728,0.950024784396883,0.6109786855423462,0.950024784396883,1.1273825408481242
John Jumper,2013,LDOS,"Leidos Holdings, Inc.",0.00260704584117656,1.845207643941592,1.1273825408481242,1.845207643941592,1.1273825408481242
John McAdam,2010,FFIV,"F5, Inc.",0.003924248823450395,2.4112635191904057,2.4112635191904057,2.4112635191904057,2.680993005705147
John McAdam,2011,FFIV,"F5, Inc.",-0.00015731638048028127,0.8153042390968711,1.9659133687755779,0.8153042390968711,2.680993005705147
John McAdam,2012,FFIV,"F5, Inc.",-3.113127359161094e-05,0.9154730400627309,1.7997406882129452,0.9154730400627309,2.680993005705147
John McAdam,2013,FFIV,"F5, Inc.",-1.1678489194393963e-05,0.9352547522724249,1.6832160315092017,0.9352547522724249,2.680993005705147
John McAdam,2014,FFIV,"F5, Inc.",0.0015870769218316546,1.4359454143107169,2.417006341739917,1.4359454143107169,2.680993005705147
John McAdam,2015,FFIV,"F5, Inc.",-0.0010346136471636013,0.7431593330060218,1.7962208207987609,0.7431593330060218,2.680993005705147
John McAdam,2016,FFIV,"F5, Inc.",0.0017412783382280822,1.4925742841088643,2.680993005705147,1.4925742841088643,2.680993005705147
John S. Marr Jr.,2010,TYL,"Tyler Technologies, Inc.",0.0002318018061356658,1.0226601482320001,1.0226601482320001,1.0226601482320001,9.153695286105142
John S. Marr Jr.,2011,TYL,"Tyler Technologies, Inc.",0.001701406606891687,1.4503853698643896,1.4832513173390383,1.4503853698643896,9.153695286105142
John S. Marr Jr.,2012,TYL,"Tyler Technologies, Inc.",0.0020208142138063534,1.6087677729921976,2.3862069185832677,1.6087677729921976,9.153695286105142
John S. Marr Jr.,2013,TYL,"Tyler Technologies, Inc.",0.0030791598748678146,2.1083815059628246,5.031034536541511,2.1083815059628246,9.153695286105142
John S. Marr Jr.,2014,TYL,"Tyler Technologies, Inc.",0.00048706909305898957,1.0715754957855317,5.391133327808595,1.0715754957855317,9.153695286105142
John S. Marr Jr.,2015,TYL,"Tyler Technologies, Inc.",0.0019846526272859462,1.5928362887011924,8.587192801759945,1.5928362887011924,9.153695286105142
John S. Marr Jr.,2016,TYL,"Tyler Technologies, Inc.",-0.0005952647283058597,0.819011004324491,7.033005400897462,0.819011004324491,9.153695286105142
John S. Marr Jr.,2017,TYL,"Tyler Technologies, Inc.",0.0009369119564218864,1.2401064492081773,8.72167535496888,1.2401064492081773,9.153695286105142
John S. Marr Jr.,2018,TYL,"Tyler Technologies, Inc.",0.000302569563612653,1.0495340532126218,9.153695286105142,1.0495340532126218,9.153695286105142
John T. Chambers,2010,CSCO,"Cisco Systems, Inc.",-0.0005975873148568868,0.8193599287089045,0.8193599287089045,0.8193599287089045,1.2346509257498874
John T. Chambers,2011,CSCO,"Cisco Systems, Inc.",-0.00015686982056701597,0.9038284757746243,0.7405608354757749,0.9038284757746243,1.2346509257498874
John T. Chambers,2012,CSCO,"Cisco Systems, Inc.",0.0005726794329118552,1.1160550677185552,0.8265066733866255,1.1160550677185552,1.2346509257498874
John T. Chambers,2013,CSCO,"Cisco Systems, Inc.",0.0007393936691344017,1.1672659694581187,0.9647531133742435,1.1672659694581187,1.2346509257498874
John T. Chambers,2014,CSCO,"Cisco Systems, Inc.",0.0010348333264880122,1.279758425895794,1.2346509257498874,1.279758425895794,1.2346509257498874
Keith D. Jackson,2010,ON,ON Semiconductor Corporation,0.0006670239206782732,1.1138669945786777,1.1138669945786777,1.1138669945786777,2.738444332459675
Keith D. Jackson,2011,ON,ON Semiconductor Corporation,-0.0004821291125146008,0.7813764879322086,0.8703494802474908,0.7813764879322086,2.738444332459675
Keith D. Jackson,2012,ON,ON Semiconductor Corporation,-0.00012634918325157284,0.9132124847583503,0.794814011464949,0.9132124847583503,2.738444332459675
Keith D. Jackson,2013,ON,ON Semiconductor Corporation,0.0007860947112068368,1.1687942621543754,0.9289740560801357,1.1687942621543754,2.738444332459675
Keith D. Jackson,2014,ON,ON Semiconductor Corporation,0.0010120988568739677,1.2293689800753822,1.1420518878397254,1.2293689800753822,2.738444332459675
Keith D. Jackson,2015,ON,ON Semiconductor Corporation,0.00017459882874937006,0.9674235024700906,1.1048478373364863,0.9674235024700906,2.738444332459675
Keith D. Jackson,2016,ON,ON Semiconductor Corporation,0.001321123143994305,1.302040814340538,1.4385569778479783,1.302040814340538,2.738444332459675
Keith D. Jackson,2017,ON,ON Semiconductor Corporation,0.0021413041422391897,1.6410658431385128,2.3607667197548854,1.6410658431385128,2.738444332459675
Keith D. Jackson,2018,ON,ON Semiconductor Corporation,-0.0006223968793917098,0.788443161786426,1.8613303767637097,0.788443161786426,2.738444332459675
Keith D. Jackson,2019,ON,ON Semiconductor Corporation,0.0018785504832183732,1.4712295929006431,2.738444332459675,1.4712295929006431,2.738444332459675
Ken Xie,2010,FTNT,"Fortinet, Inc.",0.0026721269075203388,1.7972222115522518,1.7972222115522518,1.7972222115522518,11.883333309049936
Ken Xie,2011,FTNT,"Fortinet, Inc.",0.0018912677498947594,1.3483771653806216,2.4233333911719144,1.3483771653806216,11.883333309049936
Ken Xie,2012,FTNT,"Fortinet, Inc.",0.00021350061756750493,0.9637780851019877,2.335555615307373,0.9637780851019877,11.883333309049936
Ken Xie,2013,FTNT,"Fortinet, Inc.",-4.0539905513004896e-05,0.9100856276584601,2.125555598088251,0.9100856276584601,11.883333309049936
Ken Xie,2014,FTNT,"Fortinet, Inc.",0.0020411169800586193,1.6027182460069707,3.4066667399582995,1.6027182460069707,11.883333309049936
Ken Xie,2015,FTNT,"Fortinet, Inc.",0.0003566848456288103,1.0166340895334103,3.4633335395212566,1.0166340895334103,11.883333309049936
Ken Xie,2016,FTNT,"Fortinet, Inc.",0.00010018866975427206,0.9663137582278123,3.346666848571214,0.9663137582278123,11.883333309049936
Ken Xie,2017,FTNT,"Fortinet, Inc.",0.0016048557643266502,1.4505311541516954,4.854444526419221,1.4505311541516954,11.883333309049936
Ken Xie,2018,FTNT,"Fortinet, Inc.",0.0021737159274355226,1.6120394344006188,7.825556008698013,1.6120394344006188,11.883333309049936
Ken Xie,2019,FTNT,"Fortinet, Inc.",0.0018617029922553454,1.5185289448879746,11.883333309049936,1.5185289448879746,11.883333309049936
Lane Bess,2010,PANW,"Palo Alto Networks, Inc.",,,,1.0,1.0
Larry Ellison,2010,ORCL,Oracle Corporation,0.0010699757260146819,1.2695622258536179,1.2695622258536179,1.2695622258536179,1.5966751041940357
Larry Ellison,2011,ORCL,Oracle Corporation,-0.0005074625722337437,0.8253796761197004,1.0478708587888663,0.8253796761197004,1.5966751041940357
Larry Ellison,2012,ORCL,Oracle Corporation,0.0011856391477313073,1.3171687350973595,1.3802227336163162,1.3171687350973595,1.5966751041940357
Larry Ellison,2013,ORCL,Oracle Corporation,0.0006861098207102207,1.1568242322821298,1.5966751041940357,1.1568242322821298,1.5966751041940357
Leo Apotheker,2011,HPQ,HP Inc.,-0.0015491752963141161,0.6210934072239068,0.6210934072239068,0.6210934072239068,0.6210934072239068
Liam Griffin,2018,SWKS,"Skyworks Solutions, Inc.",-0.001109015928759316,0.7169752564349031,0.7169752564349031,0.7169752564349031,1.3216125605041669
Liam Griffin,2019,SWKS,"Skyworks Solutions, Inc.",0.0026919977235038734,1.8433168350547702,1.3216125605041669,1.8433168350547702,1.3216125605041669
Lip-Bu Tan,2010,CDNS,"Cadence Design Systems, Inc.",0.0013818304455290643,1.349673265251585,1.349673265251585,1.349673265251585,11.436274374599233
Lip-Bu Tan,2011,CDNS,"Cadence Design Systems, Inc.",0.001195949452112889,1.259079822076245,1.6993463746740296,1.259079822076245,11.436274374599233
Lip-Bu Tan,2012,CDNS,"Cadence Design Systems, Inc.",0.0011740786865413711,1.2990385311947823,2.2075164185477267,1.2990385311947823,11.436274374599233
Lip-Bu Tan,2013,CDNS,"Cadence Design Systems, Inc.",0.0002598622202220276,1.037749831254004,2.2908497908383456,1.037749831254004,11.436274374599233
Lip-Bu Tan,2014,CDNS,"Cadence Design Systems, Inc.",0.00127821849602891,1.3530669539208,3.099673148379738,1.3530669539208,11.436274374599233
Lip-Bu Tan,2015,CDNS,"Cadence Design Systems, Inc.",0.0004851938341339411,1.0969952672213636,3.4003267737057166,1.0969952672213636,11.436274374599233
Lip-Bu Tan,2016,CDNS,"Cadence Design Systems, Inc.",0.0008561214750002175,1.2119173455352306,4.12091499754181,1.2119173455352306,11.436274374599233
Lip-Bu Tan,2017,CDNS,"Cadence Design Systems, Inc.",0.0020951958783272085,1.658207804656036,6.8333334112479305,1.658207804656036,11.436274374599233
Lip-Bu Tan,2018,CDNS,"Cadence Design Systems, Inc.",0.0003460481526544184,1.039693922992005,7.104575221452706,1.039693922992005,11.436274374599233
Lip-Bu Tan,2019,CDNS,"Cadence Design Systems, Inc.",0.0020332964523625684,1.6097055795914021,11.436274374599233,1.6097055795914021,11.436274374599233
Lisa Su,2014,AMD,"Advanced Micro Devices, Inc.",-0.0011365477032594918,0.6899225207362564,0.6899225207362564,0.6899225207362564,11.762274367919664
Lisa Su,2015,AMD,"Advanced Micro Devices, Inc.",0.0008929945219588757,1.0749062934645088,0.7416020595423005,1.0749062934645088,11.762274367919664
Lisa Su,2016,AMD,"Advanced Micro Devices, Inc.",0.006752275359208849,3.9512197229160684,2.9302326842187107,3.9512197229160684,11.762274367919664
Lisa Su,2017,AMD,"Advanced Micro Devices, Inc.",0.0002973102803877612,0.9065255374467712,2.656330758905459,0.9065255374467712,11.762274367919664
Lisa Su,2018,AMD,"Advanced Micro Devices, Inc.",0.0031224217686644136,1.7957198019437295,4.770025744278744,1.7957198019437295,11.762274367919664
Lisa Su,2019,AMD,"Advanced Micro Devices, Inc.",0.004160629771491608,2.4658723031060212,11.762274367919664,2.4658723031060212,11.762274367919664
Lynn Moore Jr.,2019,TYL,"Tyler Technologies, Inc.",0.001976129915197446,1.605639724418822,1.605639724418822,1.605639724418822,1.605639724418822
Marc Benioff,2010,CRM,"Salesforce, Inc.",0.002646325522458072,1.7642343350210692,1.7642343350210692,1.7642343350210692,8.68431106880866
Marc Benioff,2011,CRM,"Salesforce, Inc.",-0.000624373775811456,0.7686362950884528,1.356054542938431,0.7686362950884528,8.68431106880866
Marc Benioff,2012,CRM,"Salesforce, Inc.",0.0022682485083581508,1.6568107110787889,2.246725691547443,1.6568107110787889,8.68431106880866
Marc Benioff,2013,CRM,"Salesforce, Inc.",0.0012707288097255005,1.3132658339267294,2.950548088914663,1.3132658339267294,8.68431106880866
Marc Benioff,2014,CRM,"Salesforce, Inc.",0.0005176667644366057,1.0746513108813835,3.1708103715707034,1.0746513108813835,8.68431106880866
Marc Benioff,2015,CRM,"Salesforce, Inc.",0.0013022023018636735,1.3218679552044805,4.191392622209331,1.3218679552044805,8.68431106880866
Marc Benioff,2016,CRM,"Salesforce, Inc.",-0.00031364973724458644,0.8732143162691124,3.6599840428179173,0.8732143162691124,8.68431106880866
Marc Benioff,2017,CRM,"Salesforce, Inc.",0.001649198704493306,1.493280859066233,5.465384115627837,1.493280859066233,8.68431106880866
Marc Benioff,2018,CRM,"Salesforce, Inc.",0.0013958660961752595,1.339821917137753,7.322641423694709,1.339821917137753,8.68431106880866
Marc Benioff,2019,CRM,"Salesforce, Inc.",0.0008103910499714141,1.1859533420150596,8.68431106880866,1.1859533420150596,8.68431106880866
Mark Durcan,2012,MU,"Micron Technology, Inc.",0.0003930188806307804,1.007949003479577,1.007949003479577,1.007949003479577,3.48489612449868
Mark Durcan,2013,MU,"Micron Technology, Inc.",0.005184933390638304,3.4305989397021146,3.4578687826108405,3.4305989397021146,3.48489612449868
Mark Durcan,2014,MU,"Micron Technology, Inc.",0.0021669800443702937,1.6096554172803625,5.565977218174189,1.6096554172803625,3.48489612449868
Mark Durcan,2015,MU,"Micron Technology, Inc.",-0.003103602719695596,0.4044557950211836,2.2511917408464357,0.4044557950211836,3.48489612449868
Mark Durcan,2016,MU,"Micron Technology, Inc.",0.0022506750269025736,1.5480227922248768,3.48489612449868,1.5480227922248768,3.48489612449868
Mark E. Jagiela,2013,TER,"Teradyne, Inc.",0.00030262316197431896,1.043220503773423,1.043220503773423,1.043220503773423,4.311950617617155
Mark E. Jagiela,2014,TER,"Teradyne, Inc.",0.0006269372896119784,1.1337124924103703,1.1827121174665693,1.1337124924103703,4.311950617617155
Mark E. Jagiela,2015,TER,"Teradyne, Inc.",0.0003876015690009343,1.057263157589005,1.2504379478314838,1.057263157589005,4.311950617617155
Mark E. Jagiela,2016,TER,"Teradyne, Inc.",0.000992442868646792,1.2430752992467156,1.5543885261900685,1.2430752992467156,4.311950617617155
Mark E. Jagiela,2017,TER,"Teradyne, Inc.",0.002148227687985137,1.6615895891642207,2.5827557926337383,1.6615895891642207,4.311950617617155
Mark E. Jagiela,2018,TER,"Teradyne, Inc.",-0.0008060255043851947,0.7562613461679314,1.9532383725602134,0.7562613461679314,4.311950617617155
Mark E. Jagiela,2019,TER,"Teradyne, Inc.",0.003431948903598426,2.2075905727600733,4.311950617617155,2.2075905727600733,4.311950617617155
Mark Hurd,2010,HPQ,HP Inc.,-0.000725073446604817,0.8084666852045839,0.8084666852045839,0.8084666852045839,0.8084666852045839
Mark McLaughlin,2011,PANW,"Palo Alto Networks, Inc.",,,,1.0,2.7280258563683377
Mark McLaughlin,2012,PANW,"Palo Alto Networks, Inc.",0.0005213836302363015,1.0073405462922478,1.0073405462922478,1.0073405462922478,2.7280258563683377
Mark McLaughlin,2013,PANW,"Palo Alto Networks, Inc.",0.0005505210160224502,1.073804127699128,1.0816864366073096,1.073804127699128,2.7280258563683377
Mark McLaughlin,2014,PANW,"Palo Alto Networks, Inc.",0.0034006510793764873,2.1327650117836106,2.306982985716958,2.1327650117836106,2.7280258563683377
Mark McLaughlin,2015,PANW,"Palo Alto Networks, Inc.",0.0016409745450879903,1.437056374546818,3.3152646055956034,1.437056374546818,2.7280258563683377
Mark McLaughlin,2016,PANW,"Palo Alto Networks, Inc.",-0.0009808660276387185,0.7099466531456498,2.353661011034833,0.7099466531456498,2.7280258563683377
Mark McLaughlin,2017,PANW,"Palo Alto Networks, Inc.",0.000888610139649414,1.1590563991918732,2.7280258563683377,1.1590563991918732,2.7280258563683377
Martin Anstice,2012,LRCX,Lam Research Corporation,4.746885908812581e-05,0.9759590877186978,0.9759590877186978,0.9759590877186978,3.94641458162648
Martin Anstice,2013,LRCX,Lam Research Corporation,0.0017611725788822278,1.507057752490917,1.4708267092604288,1.507057752490917,3.94641458162648
Martin Anstice,2014,LRCX,Lam Research Corporation,0.0016738025732145547,1.4679610542025856,2.1591163266752553,1.4679610542025856,3.94641458162648
Martin Anstice,2015,LRCX,Lam Research Corporation,0.0002193410586021367,1.015028810200214,2.191565276149042,1.015028810200214,3.94641458162648
Martin Anstice,2016,LRCX,Lam Research Corporation,0.001346279342322219,1.3517867586190147,2.962528920947499,1.3517867586190147,3.94641458162648
Martin Anstice,2017,LRCX,Lam Research Corporation,0.0024048115524095194,1.7620689711521274,5.220180287742376,1.7620689711521274,3.94641458162648
Martin Anstice,2018,LRCX,Lam Research Corporation,-0.0007984612449285128,0.7559920087229833,3.94641458162648,0.7559920087229833,3.94641458162648
Martin H. Loeffler,2010,APH,Amphenol Corporation,0.0007305699587736829,1.1504008446906482,1.1504008446906482,1.1504008446906482,0.9905561515888098
Martin H. Loeffler,2011,APH,Amphenol Corporation,-0.0003515952318520393,0.8610530461277413,0.9905561515888098,0.8610530461277413,0.9905561515888098
Matthew J. Murphy,2016,MRVL,"Marvell Technology, Inc.",0.002139871312219634,1.605351676889004,1.605351676889004,1.605351676889004,3.17022420972284
Matthew J. Murphy,2017,MRVL,"Marvell Technology, Inc.",0.0019478922614696316,1.568864917390976,2.5185799259459305,1.568864917390976,3.17022420972284
Matthew J. Murphy,2018,MRVL,"Marvell Technology, Inc.",-0.0008213304332242894,0.7637711426394003,1.9236186678683778,0.7637711426394003,3.17022420972284
Matthew J. Murphy,2019,MRVL,"Marvell Technology, Inc.",0.0022191162362741415,1.648052320700268,3.17022420972284,1.648052320700268,3.17022420972284
Meg Whitman,2012,HPQ,HP Inc.,-0.0019944333797605215,0.568908462293237,0.568908462293237,0.568908462293237,1.6704381971198516
Meg Whitman,2013,HPQ,HP Inc.,0.0030603283671332623,2.011010432993096,1.144080853089758,2.011010432993096,1.6704381971198516
Meg Whitman,2014,HPQ,HP Inc.,0.0016119531406066858,1.4600700576437335,1.6704381971198516,1.4600700576437335,1.6704381971198516
Michael A. Bradley,2010,TER,"Teradyne, Inc.",0.0014046251791952646,1.2810224049652184,1.2810224049652184,1.2810224049652184,1.541059321184723
Michael A. Bradley,2011,TER,"Teradyne, Inc.",0.00032061998004982386,0.970797684689438,1.243613584775529,0.970797684689438,1.541059321184723
Michael A. Bradley,2012,TER,"Teradyne, Inc.",0.0010695604373420272,1.2391785841281882,1.541059321184723,1.2391785841281882,1.541059321184723
Michael Hsing,2010,MPWR,"Monolithic Power Systems, Inc.",-0.0011933034269015555,0.6883334385158858,0.6883334385158858,0.6883334385158858,8.301847051964701
Michael Hsing,2011,MPWR,"Monolithic Power Systems, Inc.",4.156309410931357e-05,0.9122274724296789,0.6279166728061759,0.9122274724296789,8.301847051964701
Michael Hsing,2012,MPWR,"Monolithic Power Systems, Inc.",0.0020100141297199176,1.5480071431733995,0.9720194948216341,1.5480071431733995,8.301847051964701
Michael Hsing,2013,MPWR,"Monolithic Power Systems, Inc.",0.0019344104474624966,1.5556555772844842,1.5121275483485233,1.5556555772844842,8.301847051964701
Michael Hsing,2014,MPWR,"Monolithic Power Systems, Inc.",0.0016627423555717737,1.4494433722845061,2.191743253002584,1.4494433722845061,8.301847051964701
Michael Hsing,2015,MPWR,"Monolithic Power Systems, Inc.",0.0011805187908296671,1.2998404859550616,2.8489166150716,1.2998404859550616,8.301847051964701
Michael Hsing,2016,MPWR,"Monolithic Power Systems, Inc.",0.001181191219173831,1.300677796202094,3.7055225844548563,1.300677796202094,8.301847051964701
Michael Hsing,2017,MPWR,"Monolithic Power Systems, Inc.",0.0013959449816872635,1.3822725765814168,5.122042250395064,1.3822725765814168,8.301847051964701
Michael Hsing,2018,MPWR,"Monolithic Power Systems, Inc.",0.0004218112423329772,1.0448588859234482,5.351811359400617,1.0448588859234482,8.301847051964701
Michael Hsing,2019,MPWR,"Monolithic Power Systems, Inc.",0.0019610082884405737,1.5512219124432085,8.301847051964701,1.5512219124432085,8.301847051964701
Michael R. Splinter,2010,AMAT,"Applied Materials, Inc.",0.00018312184827450078,1.0046372870919191,1.0046372870919191,1.0046372870919191,0.8649129384374626
Michael R. Splinter,2011,AMAT,"Applied Materials, Inc.",-0.0007338609087707995,0.7812962949412531,0.7849193901647493,0.7812962949412531,0.8649129384374626
Michael R. Splinter,2012,AMAT,"Applied Materials, Inc.",0.0004980503661372792,1.1019130744826213,0.8649129384374626,1.1019130744826213,0.8649129384374626
N/A (part of Agilent),2010,KEYS,"Keysight Technologies, Inc.",,,,1.0,1.0
